Yıl,İl Kodu,İl Adı,Genel toplam,Genel toplam,Genel toplam,Okuma yazma bilmeyen,Okuma yazma bilmeyen,Okuma yazma bilmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,İlkokul,İlkokul,İlkokul,İlköğretim,İlköğretim,İlköğretim,Ortaokul ve dengi meslek,Ortaokul ve dengi meslek,Ortaokul ve dengi meslek,Lise ve dengi meslek,Lise ve dengi meslek,Lise ve dengi meslek,Yüksekokul veya fakülte,Yüksekokul veya fakülte,Yüksekokul veya fakülte,Yüksek lisans,Yüksek lisans,Yüksek lisans,Doktora,Doktora,Doktora,Bilinmeyen,Bilinmeyen,Bilinmeyen
,,,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın
2009,18,  Çankırı,170186,85084,85102,15068,3116,11952,30189,14341,15848,56967,26152,30815,19305,9944,9361,8283,6070,2213,25380,16132,9248,8532,5682,2850,454,287,167,109,77,32,5899,3283,2616
2009,19,  Çorum,494043,244537,249506,51605,12519,39086,97187,47550,49637,166376,80100,86276,60818,31147,29671,15441,10970,4471,55642,34230,21412,23220,15234,7986,756,489,267,201,144,57,22797,12154,10643
2009,20,  Denizli,844593,420969,423624,53849,8708,45141,143745,70195,73550,308427,152580,155847,87828,45751,42077,34197,22344,11853,124068,67993,56075,55832,32402,23430,1792,1057,735,927,655,272,33928,19284,14644
2009,21,  Diyarbakır,1290809,652706,638103,211537,48338,163199,446796,220705,226091,178086,106958,71128,176691,101477,75214,25132,18146,6986,140923,93845,47078,42180,28251,13929,2150,1474,676,951,713,238,66363,32799,33564
2009,22,  Edirne,369923,188433,181490,22090,5404,16686,55852,27574,28278,137350,65383,71967,32906,18840,14066,17478,11353,6125,66005,37652,28353,25560,14365,11195,1366,837,529,701,442,259,10615,6583,4032
2009,23,  Elazığ,496634,245278,251356,58975,10763,48212,104538,49702,54836,111078,50353,60725,64194,33443,30751,21213,15450,5763,80847,51913,28934,29641,19299,10342,1488,913,575,1030,790,240,23630,12652,10978
2009,24,  Erzincan,195070,99580,95490,17883,3406,14477,38008,18351,19657,51591,24137,27454,23070,12735,10335,8653,6135,2518,34541,21819,12722,11864,7878,3986,662,462,200,160,130,30,8638,4527,4111
2009,25,  Erzurum,683336,343192,340144,69728,13182,56546,181023,86775,94248,153752,72553,81199,83864,46355,37509,22184,16354,5830,96646,63572,33074,35088,22280,12808,2378,1477,901,1490,1166,324,37183,19478,17705
2009,26,  Eskişehir,700664,347003,353661,23763,3781,19982,99619,47112,52507,216687,90181,126506,59742,30736,29006,41950,26374,15576,159526,93430,66096,65093,37216,27877,4220,2173,2047,2125,1264,861,27939,14736,13203
2009,27,  Gaziantep,1406675,705826,700849,126054,22455,103599,405561,195571,209990,362699,191226,171473,190162,100258,89904,44256,30399,13857,149525,90975,58550,53073,33550,19523,2427,1546,881,835,595,240,72083,39251,32832
2009,28,  Giresun,390345,193201,197144,44175,6916,37259,73306,35435,37871,108637,56884,51753,43685,22480,21205,16615,11201,5414,60020,34993,25027,22428,14050,8378,799,499,300,161,121,40,20519,10622,9897
2009,29,  Gümüşhane,119129,59811,59318,9852,1630,8222,24715,12039,12676,33161,15365,17796,15130,7582,7548,5084,3577,1507,19106,12500,6606,5580,3867,1713,187,137,50,63,49,14,6251,3065,3186
2009,30,  Hakkari,217815,115999,101816,35094,9504,25590,71739,35249,36490,22124,12109,10015,34891,21146,13745,3205,2339,866,29337,22331,7006,6491,5155,1336,338,273,65,57,46,11,14539,7847,6692
2009,31,  Hatay,1270890,642349,628541,106728,20910,85818,297718,145461,152257,370884,187989,182895,161497,87288,74209,45479,28645,16834,168248,98382,69866,60819,37443,23376,2327,1452,875,805,571,234,56385,34208,22177
2009,32,  Isparta,386896,197244,189652,20494,3313,17181,60835,29247,31588,126783,57631,69152,40709,23071,17638,16059,10964,5095,74579,44305,30274,30810,18876,11934,1311,833,478,997,739,258,14319,8265,6054
2009,33,  Mersin,1479312,740625,738687,100013,19577,80436,302903,148374,154529,439526,213932,225594,169977,90906,79071,63330,38792,24538,239391,133152,106239,97438,57525,39913,3538,2114,1424,1152,712,440,62044,35541,26503
2009,34,  İstanbul,11623837,5838132,5785705,446349,76774,369575,2155598,1046133,1109465,3271847,1578280,1693567,1257390,662777,594613,605814,361330,244484,2140952,1146712,994240,960971,525479,435492,99140,57548,41592,26872,16160,10712,658904,366939,291965
2009,35,  İzmir,3556481,1773891,1782590,159233,30209,129024,555922,268988,286934,1097402,522575,574827,366149,197782,168367,190403,110280,80123,670917,358482,312435,330520,180428,150092,19305,10499,8806,8128,4771,3357,158502,89877,68625
2009,36,  Kars,268953,140216,128737,29235,5487,23748,72691,35976,36715,59784,32840,26944,35379,20461,14918,7768,5415,2353,31790,21051,10739,9564,6032,3532,466,286,180,236,189,47,22040,12479,9561
2009,37,  Kastamonu,333253,163527,169726,41839,9018,32821,57935,27756,30179,116305,55845,60460,35816,17951,17865,12512,9619,2893,42105,26996,15109,16639,10334,6305,613,390,223,164,118,46,9325,5500,3825
2009,38,  Kayseri,1071741,538233,533508,63961,9683,54278,215435,103640,111795,314751,149794,164957,121178,63821,57357,46108,30487,15621,175333,103909,71424,71088,44291,26797,3407,1884,1523,1197,855,342,59283,29869,29414
2009,39,  Kırklareli,311780,159158,152622,12625,2733,9892,46502,22533,23969,117419,54828,62591,29129,16189,12940,16634,10192,6442,59172,34239,24933,20359,11889,8470,814,525,289,120,84,36,9006,5946,3060
2009,40,  Kırşehir,204445,100994,103451,16721,2886,13835,36916,18013,18903,62367,28886,33481,23542,12194,11348,9634,6433,3201,35170,20543,14627,12916,8132,4784,471,316,155,153,114,39,6555,3477,3078
2009,41,  Kocaeli,1367320,692072,675248,60264,10467,49797,253787,122607,131180,396703,179200,217503,157569,82041,75528,71882,46348,25534,261477,156648,104829,97216,58242,38974,5179,3297,1882,1449,920,529,61794,32302,29492
2009,42,  Konya,1780011,876314,903697,112636,16964,95672,353115,173892,179223,638587,290069,348518,224650,113003,111647,60642,43913,16729,230142,140140,90002,104193,66186,38007,5072,3283,1789,2422,1770,652,48552,27094,21458
2009,43,  Kütahya,527824,263261,264563,40707,8399,32308,85758,42074,43684,199485,87015,112470,59240,30703,28537,21787,16321,5466,80535,53009,27526,29076,18920,10156,1472,965,507,451,356,95,9313,5499,3814
2009,44,  Malatya,661674,329764,331910,64207,12859,51348,138979,67830,71149,152276,72459,79817,81371,42617,38754,32876,21929,10947,114495,67701,46794,41320,25737,15583,1385,927,458,731,527,204,34034,17178,16856
2009,45,  Manisa,1219214,611795,607419,91100,18588,72512,211326,103859,107467,477701,235683,242018,140719,74932,65787,40437,26686,13751,157801,91229,66572,64118,39096,25022,2311,1402,909,603,435,168,33098,19885,13213
2009,46,  Kahramanmaraş,904521,457690,446831,90821,17870,72951,219907,109724,110183,244722,124996,119726,124047,63418,60629,32705,22815,9890,114788,72017,42771,37837,24897,12940,1679,1147,532,552,435,117,37463,20371,17092
2009,47,  Mardin,623617,312674,310943,100923,23742,77181,216709,104733,111976,95186,54609,40577,89413,50521,38892,11532,8012,3520,62533,43433,19100,15067,10942,4125,728,534,194,110,80,30,31416,16068,15348
2009,48,  Muğla,731732,374104,357628,30476,5386,25090,115222,56454,58768,269322,134057,135265,71776,38271,33505,29612,18961,10651,120331,66566,53765,57076,32157,24919,2350,1396,954,713,488,225,34854,20368,14486
2009,49,  Muş,340801,174284,166517,56471,12618,43853,134937,66825,68112,46313,29882,16431,39074,24717,14357,5300,4054,1246,25666,19430,6236,6175,4382,1793,229,165,64,76,58,18,26560,12153,14407
2009,50,  Nevşehir,255990,126089,129901,17592,2322,15270,50197,23877,26320,90804,43188,47616,31228,15958,15270,11501,7796,3705,34626,20623,14003,13066,8163,4903,460,298,162,128,95,33,6388,3769,2619
2009,51,  Niğde,302407,150296,152111,25087,3571,21516,66213,31972,34241,97660,50316,47344,39006,19956,19050,10153,6873,3280,38793,22381,16412,15254,9074,6180,765,488,277,318,242,76,9158,5423,3735
2009,52,  Ordu,661970,329668,332302,82064,16578,65486,137532,67652,69880,189897,100922,88975,76886,39104,37782,26368,17728,8640,91621,53887,37734,30359,18617,11742,926,591,335,245,177,68,26072,14412,11660
2009,53,  Rize,292850,144003,148847,20273,2201,18072,55009,24576,30433,91197,44499,46698,33365,16949,16416,11968,8654,3314,49180,28787,20393,16734,10422,6312,685,442,243,193,153,40,14246,7320,6926
2009,54,  Sakarya,781337,390125,391212,40938,6867,34071,145739,70141,75598,267117,123065,144052,89327,44614,44713,36489,25174,11315,125282,75207,50075,42375,26240,16135,2516,1648,868,864,659,205,30690,16510,14180
2009,55,  Samsun,1140479,562613,577866,95034,19420,75614,229388,111184,118204,358483,177306,181177,141321,72513,68808,39529,25550,13979,159028,89663,69365,66237,38391,27846,2546,1535,1011,1381,941,440,47532,26110,21422
2009,56,  Siirt,253135,131696,121439,44360,10365,33995,90330,45422,44908,30514,17772,12742,37035,22743,14292,3878,2993,885,26036,19990,6046,7837,5765,2072,337,267,70,70,51,19,12738,6328,6410
2009,57,  Sinop,186166,91523,94643,18885,4737,14148,34935,16860,18075,65126,31541,33585,21896,11056,10840,6356,4472,1884,22205,12885,9320,10251,6262,3989,272,163,109,93,62,31,6147,3485,2662
2009,58,  Sivas,571731,287320,284411,53465,10564,42901,118315,57569,60746,148595,71204,77391,70478,37184,33294,24038,16404,7634,91945,57467,34478,33469,20550,12919,1106,731,375,735,529,206,29585,15118,14467
2009,59,  Tekirdağ,714178,367343,346835,28015,6010,22005,117193,57921,59272,243287,115027,128260,75677,41227,34450,38668,23037,15631,134298,78697,55601,44711,26056,18655,2206,1355,851,519,364,155,29604,17649,11955
2009,60,  Tokat,568445,283222,285223,56997,13776,43221,117129,58474,58655,176925,83178,93747,71162,36742,34420,19235,13451,5784,74124,45771,28353,28380,18522,9858,1039,687,352,437,330,107,23017,12291,10726
2009,61,  Trabzon,700126,345424,354702,55221,7288,47933,129484,61057,68427,190575,91473,99102,80019,40592,39427,30313,20164,10149,130722,76536,54186,52033,31755,20278,2247,1312,935,1120,808,312,28392,14439,13953
2009,62,  Tunceli,77810,44592,33218,8690,2030,6660,11124,5627,5497,16893,8812,8081,9832,6643,3189,2691,1851,840,17352,11933,5419,5032,3371,1661,267,195,72,42,33,9,5887,4097,1790
2009,63,  Şanlıurfa,1322792,659592,663200,202614,44687,157927,546394,267164,279230,190071,117172,72899,150737,90782,59955,18222,13405,4817,88319,61394,26925,26766,18608,8158,1327,954,373,628,501,127,97714,44925,52789
2009,64,  Uşak,308253,152651,155602,24786,4316,20470,53237,26336,26901,112179,53988,58191,33253,17221,16032,13710,9420,4290,44544,25491,19053,18726,11265,7461,617,376,241,161,119,42,7040,4119,2921
2009,65,  Van,856589,438948,417641,137929,31739,106190,323046,162175,160871,129383,77028,52355,109895,66243,43652,14039,10371,3668,70845,50524,20321,20596,14437,6159,1232,882,350,712,567,145,48912,24982,23930
2009,66,  Yozgat,436864,218126,218738,36787,8211,28576,91751,45257,46494,135495,63172,72323,52927,27057,25870,14761,10326,4435,56573,35981,20592,16033,10801,5232,697,469,228,162,120,42,31678,16732,14946
2009,67,  Zonguldak,568677,279907,288770,45823,6926,38897,97662,45219,52443,191020,92012,99008,63553,32439,31114,25062,17090,7972,93793,56434,37359,32321,18962,13359,1379,836,543,447,297,150,17617,9692,7925
2009,68,  Aksaray,332750,164836,167914,28565,4752,23813,72965,35896,37069,106760,52236,54524,46464,23691,22773,11159,7666,3493,37090,22707,14383,13627,8660,4967,519,347,172,226,154,72,15375,8727,6648
2009,69,  Bayburt,67252,34348,32904,5785,907,4878,14606,7047,7559,19478,9081,10397,10098,5281,4817,1847,1400,447,9405,6748,2657,3060,2267,793,119,83,36,14,11,3,2840,1523,1317
2009,70,  Karaman,208917,103325,105592,11921,2309,9612,40543,20149,20394,78479,35803,42676,26981,13536,13445,6869,4818,2051,27628,16226,11402,11015,7270,3745,316,200,116,73,60,13,5092,2954,2138
2009,71,  Kırıkkale,257471,128276,129195,18324,2472,15852,46374,22182,24192,69144,28521,40623,28581,14862,13719,16235,11202,5033,51327,32972,18355,15411,10136,5275,680,428,252,220,169,51,11175,5332,5843
2009,72,  Batman,417732,209421,208311,63222,14488,48734,152488,73792,78696,54579,30132,24447,61379,34283,27096,7794,5652,2142,44346,31696,12650,12125,8974,3151,479,361,118,95,75,20,21225,9968,11257
2009,73,  Şırnak,350050,183807,166243,64836,16306,48530,139131,69224,69907,34184,21688,12496,49562,32168,17394,3144,2360,784,31310,25598,5712,8291,6152,2139,539,422,117,89,73,16,18964,9816,9148
2009,74,  Bartın,174258,85484,88774,17188,3488,13700,31545,14600,16945,62861,30947,31914,21031,10612,10419,5312,3720,1592,20738,12911,7827,8360,5168,3192,339,225,114,102,78,24,6782,3735,3047
2009,75,  Ardahan,97652,50751,46901,10011,2077,7934,23247,11586,11661,26835,13878,12957,13554,7306,6248,2883,2155,728,11287,7790,3497,3184,2076,1108,161,121,40,22,15,7,6468,3747,2721
2009,76,  Iğdır,159971,82438,77533,23498,5524,17974,50273,26231,24042,25465,14971,10494,20275,11383,8892,3801,2551,1250,18605,11455,7150,5214,3331,1883,250,166,84,56,45,11,12534,6781,5753
2009,77,  Yalova,186120,93011,93109,6853,1197,5656,30755,14868,15887,54660,24836,29824,18821,10047,8774,11256,6567,4689,35382,19469,15913,13895,8265,5630,673,445,228,129,88,41,13696,7229,6467
2009,78,  Karabük,202539,101087,101452,16355,3022,13333,34413,15869,18544,66372,30450,35922,21461,11405,10056,10138,7195,2943,33936,20975,12961,13730,8659,5071,456,309,147,172,133,39,5506,3070,2436
2009,79,  Kilis,106205,52316,53889,11429,2476,8953,27230,12994,14236,28206,14090,14116,15203,7806,7397,3347,2272,1075,11833,7231,4602,4262,2784,1478,126,86,40,65,55,10,4504,2522,1982
2009,80,  Osmaniye,416123,208100,208023,36910,7244,29666,93989,46929,47060,108739,52140,56599,51457,26543,24914,19537,13047,6490,65787,38512,27275,21541,13744,7797,591,396,195,106,68,38,17466,9477,7989
2009,81,  Düzce,304102,151908,152194,18403,3211,15192,59972,27652,32320,104618,51105,53513,36477,18552,17925,10866,7352,3514,46693,28201,18492,15376,9508,5868,668,420,248,265,191,74,10764,5716,5048
2010,,  Türkiye,66133461,33154580,32978881,3825644,700400,3125244,13448484,6443661,7004823,15709975,6973926,8736049,10820045,6081367,4738678,3127204,1946744,1180460,11374336,6556319,4818017,4566049,2692405,1873644,365791,217892,147899,113862,70788,43074,2782071,1471078,1310993
2010,1,  Adana,1858596,922398,936198,121467,22054,99413,393699,191361,202338,399589,177195,222394,303338,171831,131507,95828,56860,38968,340733,186740,153993,121707,70997,50710,8047,4688,3359,2589,1573,1016,71599,39099,32500
2010,2,  Adıyaman,516312,256741,259571,54247,11602,42645,130681,63517,67164,98957,44334,54623,101997,54299,47698,18978,13538,5440,71552,44569,26983,19643,13546,6097,894,642,252,286,187,99,19077,10507,8570
2010,3,  Afyonkarahisar,629383,309844,319539,41609,6210,35399,119166,56117,63049,194615,83408,111207,108040,59681,48359,29474,20504,8970,89367,54872,34495,31159,20022,11137,2058,1355,703,687,477,210,13208,7198,6010
2010,4,  Ağrı,456591,236470,220121,49750,10202,39548,188073,90337,97736,66579,38272,28307,57561,38224,19337,7284,5377,1907,33900,25029,8871,9123,6214,2909,575,413,162,197,125,72,43549,22277,21272
2010,5,  Amasya,309247,158249,150998,16500,3532,12968,53428,25455,27973,85461,35982,49479,55234,31576,23658,13601,9033,4568,52277,32686,19591,19673,12958,6715,868,563,305,207,122,85,11998,6342,5656
2010,6,  Ankara,4338230,2156624,2181606,130956,19034,111922,682152,328244,353908,845960,334114,511846,593708,326860,266848,267435,157084,110351,1012785,546467,466318,544683,303694,240989,62750,36080,26670,20926,12384,8542,176875,92663,84212
2010,7,  Antalya,1773924,898447,875477,42179,7496,34683,331151,153765,177386,469504,214246,255258,283602,155380,128222,85691,52672,33019,325031,178139,146892,147047,84609,62438,8081,4801,3280,2360,1441,919,79278,45898,33380
2010,8,  Artvin,152907,76248,76659,8876,1450,7426,25227,11564,13663,39778,15686,24092,23978,13529,10449,8756,5771,2985,30110,18952,11158,9328,6063,3265,472,294,178,113,74,39,6269,2865,3404
2010,9,  Aydın,908661,453810,454851,56930,10470,46460,152242,73176,79066,276072,131334,144738,147025,82857,64168,37172,23118,14054,139151,75110,64041,62971,36548,26423,3158,1847,1311,1107,671,436,32833,18679,14154
2010,10,  Balıkesir,1072774,537775,534999,60119,13672,46447,163873,80671,83202,343387,148695,194692,152981,86437,66544,52656,32819,19837,180432,104588,75844,76762,46952,29810,4098,2591,1507,1080,690,390,37386,20660,16726
2010,11,  Bilecik,209688,120534,89154,6546,1435,5111,29269,15511,13758,57817,23351,34466,40458,27701,12757,9365,6339,3026,45846,31751,14095,13555,9528,4027,624,428,196,140,89,51,6068,4401,1667
2010,12,  Bingöl,224252,113020,111232,26772,5668,21104,65039,30086,34953,37375,17800,19575,42848,24750,18098,5669,4028,1641,28208,19592,8616,7499,5472,2027,388,292,96,110,80,30,10344,5252,5092
2010,13,  Bitlis,278592,142224,136368,31505,6199,25306,100192,46579,53613,40933,20938,19995,48551,29634,18917,6977,5105,1872,29545,21855,7690,8677,6200,2477,459,337,122,101,67,34,11652,5310,6342
2010,14,  Bolu,250435,123284,127151,13164,2388,10776,40443,18856,21587,74135,31012,43123,38378,20281,18097,10570,7201,3369,48513,28823,19690,17584,10632,6952,1079,646,433,511,313,198,6058,3132,2926
2010,15,  Burdur,240173,122714,117459,13059,2020,11039,36418,17137,19281,78935,35519,43416,39576,23347,16229,10535,7123,3412,38878,23424,15454,16086,10155,5931,725,486,239,247,160,87,5714,3343,2371
2010,16,  Bursa,2356978,1173247,1183731,92805,16258,76547,398885,192091,206794,610087,253525,356562,388736,212836,175900,148134,87943,60191,450831,258305,192526,171039,100693,70346,10645,6449,4196,2922,1820,1102,82894,43327,39567
2010,17,  Çanakkale,458751,238541,220210,16854,4259,12595,70080,34105,35975,156468,68012,88456,65465,40204,25261,18995,12384,6611,80265,48944,31321,34190,20649,13541,2295,1333,962,853,555,298,13286,8096,5190
2010,18,  Çankırı,164860,81921,82939,13548,2714,10834,28200,13311,14889,46552,19924,26628,27555,14750,12805,8547,6012,2535,26496,16636,9860,8400,5630,2770,600,394,206,166,116,50,4796,2434,2362
2010,19,  Çorum,489639,241271,248368,45786,10865,34921,92682,44955,47727,140214,63213,77001,86762,46083,40679,17870,12244,5626,60756,36833,23923,24071,16005,8066,1143,756,387,337,209,128,20018,10108,9910
2010,20,  Denizli,850571,422466,428105,44320,6904,37416,145408,68877,76531,253918,118384,135534,141452,77480,63972,38319,24446,13873,135110,73612,61498,58239,33918,24321,2842,1670,1172,1162,755,407,29801,16420,13381
2010,21,  Diyarbakır,1303885,651933,651952,163757,32017,131740,449986,213212,236774,166868,91813,75055,231170,133382,97788,31005,21979,9026,152584,99105,53479,45120,29906,15214,2911,2007,904,1212,912,300,59272,27600,31672
2010,22,  Edirne,365107,183389,181718,18754,4445,14309,54521,26297,28224,120782,55376,65406,46309,25828,20481,18927,12062,6865,68131,37837,30294,25917,14607,11310,1957,1131,826,776,473,303,9033,5333,3700
2010,23,  Elazığ,498893,244785,254108,43814,8213,35601,110255,48956,61299,95180,37955,57225,85361,46179,39182,23777,16595,7182,86547,54248,32299,30154,19827,10327,2361,1509,852,1178,867,311,20266,10436,9830
2010,24,  Erzincan,206708,109546,97162,15963,2946,13017,37095,18266,18829,44020,19131,24889,36559,21957,14602,9566,6502,3064,41135,26680,14455,12705,8637,4068,896,646,250,211,162,49,8558,4619,3939
2010,25,  Erzurum,680163,339039,341124,58217,10500,47717,175427,83125,92302,138882,59160,79722,106913,60024,46889,25519,17807,7712,102735,66358,36377,35271,22741,12530,3153,2020,1133,1729,1295,434,32317,16009,16308
2010,26,  Eskişehir,708885,349845,359040,20921,3208,17713,98327,46398,51929,182367,69558,112809,91539,48597,42942,44256,27141,17115,172113,99718,72395,66343,38373,27970,5491,2912,2579,2375,1415,960,25153,12525,12628
2010,27,  Gaziantep,1447714,726119,721595,101171,17089,84082,399666,191620,208046,304998,136025,168973,290828,169876,120952,53208,35255,17953,169512,102411,67101,58460,37034,21426,3553,2251,1302,1316,853,463,65002,33705,31297
2010,28,  Giresun,388279,190878,197401,38605,6070,32535,71397,33462,37935,91657,45912,45745,59914,31150,28764,18804,12288,6516,65438,37785,27653,22695,14329,8366,1235,790,445,290,187,103,18244,8905,9339
2010,29,  Gümüşhane,117891,59062,58829,8920,1452,7468,23097,11244,11853,28016,12167,15849,19896,9995,9901,5248,3605,1643,20599,13430,7169,5901,4095,1806,290,216,74,96,71,25,5828,2787,3041
2010,30,  Hakkari,213672,109704,103968,26090,5894,20196,72542,34323,38219,22782,11243,11539,40812,23664,17148,3939,2756,1183,29054,21019,8035,5950,4593,1357,342,275,67,57,40,17,12104,5897,6207
2010,31,  Hatay,1301878,664852,637026,82438,16602,65836,306186,144851,161335,321353,153883,167470,227763,129817,97946,52199,32081,20118,190199,112192,78007,65044,40524,24520,3334,2109,1225,1181,742,439,52181,32051,20130
2010,32,  Isparta,414575,225040,189535,18529,3173,15356,61294,30540,30754,107595,45962,61633,72189,46604,25585,17624,11641,5983,87746,55636,32110,32044,20547,11497,2043,1297,746,1162,828,334,14349,8812,5537
2010,33, Mersin,1484172,735789,748383,77156,14457,62699,305012,144335,160677,380677,172549,208128,234000,129302,104698,70034,42312,27722,255931,139772,116159,101050,59743,41307,5022,2969,2053,1539,890,649,53751,29460,24291
2010,34,  İstanbul,11933257,5978499,5954758,371084,59649,311435,2137074,1036135,1100939,2686941,1184685,1502256,1896468,1051501,844967,672769,393230,279539,2346189,1254622,1091567,1034132,564782,469350,120323,69164,51159,30343,17916,12427,637934,346815,291119
2010,35,  İzmir,3632849,1823630,1809219,136239,25102,111137,544200,261373,282827,932316,412884,519432,551323,317983,233340,203385,116609,86776,732386,394627,337759,347995,191293,156702,24710,13409,11301,8996,5202,3794,151299,85148,66151
2010,36,  Kars,263871,135459,128412,23276,4187,19089,69734,34003,35731,55264,27831,27433,44309,25591,18718,9240,6208,3032,32136,20510,11626,9791,6059,3732,589,362,227,270,195,75,19262,10513,8749
2010,37,  Kastamonu,335093,165420,169673,35726,7446,28280,58260,27242,31018,101835,46335,55500,52775,28295,24480,13707,10116,3591,46348,29810,16538,17306,10983,6323,904,573,331,247,155,92,7985,4465,3520
2010,38,  Kayseri,1098989,551871,547118,55803,8131,47672,214045,103215,110830,262956,110968,151988,183198,104383,78815,52432,33383,19049,194769,114417,80352,74779,46988,27791,4943,2902,2041,1717,1147,570,54347,26337,28010
2010,39,  Kırklareli,311261,157736,153525,11178,2361,8817,44477,21490,22987,97433,43549,53884,46959,25720,21239,17988,10768,7220,63202,36215,26987,21597,12570,9027,1165,724,441,187,120,67,7075,4219,2856
2010,40,  Kırşehir,203592,100772,102820,13228,2155,11073,36698,17144,19554,51549,21865,29684,33155,18288,14867,10880,6893,3987,38383,22509,15874,12948,8335,4613,731,489,242,208,141,67,5812,2953,2859
2010,41,  Kocaeli,1400875,706643,694232,50965,8531,42434,248954,119906,129048,314331,125008,189323,250840,137283,113557,80515,50000,30515,285989,169982,116007,105305,63115,42190,7005,4349,2656,1840,1076,764,55131,27393,27738
2010,42,  Konya,1799774,886271,913503,94755,13931,80824,352372,171218,181154,555893,231203,324690,311078,168068,143010,70465,48645,21820,252205,152107,100098,105782,68519,37263,7970,5272,2698,3091,2116,975,46163,25192,20971
2010,43,  Kütahya,547313,283400,263913,35025,7271,27754,86680,42294,44386,166802,65304,101498,97355,58444,38911,24275,17281,6994,94932,64611,30321,30119,20371,9748,1978,1319,659,582,411,171,9565,6094,3471
2010,44,  Malatya,665230,330501,334729,55318,10673,44645,135056,65432,69624,126817,53339,73478,112588,62531,50057,35665,23068,12597,123542,72329,51213,43043,26933,16110,2278,1537,741,951,670,281,29972,13989,15983
2010,45,  Manisa,1267276,656396,610880,78029,15616,62413,213996,105481,108515,414761,191969,222792,219734,132076,87658,47714,30889,16825,188131,114599,73532,69020,43270,25750,3281,2030,1251,953,609,344,31657,19857,11800
2010,46,  Kahramanmaraş,911487,459859,451628,76165,14853,61312,219317,107956,111361,209379,96239,113140,166087,91135,74952,37971,25430,12541,126308,78476,47832,39608,26092,13516,2471,1724,747,822,571,251,33359,17383,15976
2010,47,  Mardin,630594,312949,317645,79773,16419,63354,216539,101256,115283,90554,48729,41825,114661,63546,51115,14295,9933,4362,68202,46693,21509,16847,12064,4783,960,707,253,194,138,56,28569,13464,15105
2010,48,  Muğla,744394,379053,365341,24551,4322,20229,115251,55670,59581,234459,109997,124462,107290,60668,46622,33932,21103,12829,130784,71586,59198,61280,34483,26797,3440,2024,1416,1022,636,386,32385,18564,13821
